2018-07-02 19:21:34.030343: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:898] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-07-02 19:21:34.030746: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:00:1e.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2018-07-02 19:21:34.030777: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0
2018-07-02 19:21:34.297552: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-02 19:21:34.297603: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 
2018-07-02 19:21:34.297616: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N 
2018-07-02 19:21:34.297921: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10763 MB memory) -> physical GPU (device: 0, name: Tesla K80, pci bus id: 0000:00:1e.0, compute capability: 3.7)
[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
episode: 0/2500, score: 80, e: 0.95, reward: -170.80563969759135, runningAvg: -1000
episode: 279/2500, score: 72, e: 0.78, reward: -70.28196890014561, runningAvg: -167.4737587541132
episode: 280/2500, score: 137, e: 0.78, reward: -70.29003910809544, runningAvg: -166.9155164165543
episode: 281/2500, score: 185, e: 0.78, reward: -305.4682217614544, runningAvg: -167.89444410441706
episode: 282/2500, score: 79, e: 0.78, reward: -100.40819042044055, runningAvg: -167.79285800214058
episode: 283/2500, score: 98, e: 0.78, reward: -104.68351511121509, runningAvg: -166.46219274366516
episode: 284/2500, score: 93, e: 0.78, reward: -122.13652285884443, runningAvg: -166.18081405448675
episode: 285/2500, score: 112, e: 0.78, reward: -128.98504526433817, runningAvg: -165.16715919397288
episode: 286/2500, score: 102, e: 0.78, reward: -127.25386293804529, runningAvg: -163.92673233526446
episode: 287/2500, score: 72, e: 0.78, reward: -150.4945008779062, runningAvg: -163.78761390064713
episode: 288/2500, score: 110, e: 0.78, reward: -169.80449224892345, runningAvg: -163.61684589335863
episode: 289/2500, score: 109, e: 0.78, reward: -266.6810877334756, runningAvg: -163.7458479876176
episode: 290/2500, score: 145, e: 0.78, reward: -241.16803075076027, runningAvg: -164.85256108522472
episode: 291/2500, score: 70, e: 0.78, reward: -176.7487695553409, runningAvg: -165.14528242346685
episode: 292/2500, score: 74, e: 0.77, reward: -123.07402464720036, runningAvg: -164.9120981224223
episode: 293/2500, score: 109, e: 0.77, reward: -163.1462241473967, runningAvg: -165.09647952669135
episode: 294/2500, score: 152, e: 0.77, reward: -155.33545738239098, runningAvg: -164.22949556928606
episode: 295/2500, score: 75, e: 0.77, reward: -154.66328982931128, runningAvg: -162.92691288496997
episode: 296/2500, score: 80, e: 0.77, reward: -230.59670575866025, runningAvg: -163.04567900317025
episode: 297/2500, score: 141, e: 0.77, reward: -134.49078771678694, runningAvg: -161.8820684147247
episode: 298/2500, score: 106, e: 0.77, reward: -164.44114418526095, runningAvg: -162.28544725460625
episode: 299/2500, score: 96, e: 0.77, reward: -67.02340058240111, runningAvg: -161.47319836074618
episode: 300/2500, score: 115, e: 0.77, reward: -210.46488058796277, runningAvg: -161.49307119901496
episode: 301/2500, score: 134, e: 0.77, reward: -111.52417901811194, runningAvg: -161.2991269999204
episode: 302/2500, score: 71, e: 0.77, reward: -148.49489524106613, runningAvg: -161.57835777963962
episode: 303/2500, score: 69, e: 0.77, reward: -145.03408114314965, runningAvg: -161.4841425807496
episode: 304/2500, score: 92, e: 0.77, reward: -113.13780371903393, runningAvg: -161.2884618191307
episode: 305/2500, score: 71, e: 0.77, reward: -147.1492066183854, runningAvg: -160.49025441109842
episode: 306/2500, score: 132, e: 0.77, reward: -151.52429331028475, runningAvg: -160.52952550609626
episode: 307/2500, score: 157, e: 0.77, reward: -189.06752992667484, runningAvg: -160.85632947028793
episode: 308/2500, score: 120, e: 0.77, reward: -160.3178961878741, runningAvg: -160.69961214222081
episode: 309/2500, score: 183, e: 0.76, reward: -289.41335819603773, runningAvg: -161.377690131797
episode: 310/2500, score: 137, e: 0.76, reward: -161.3766289722945, runningAvg: -161.18697724943897
episode: 311/2500, score: 169, e: 0.76, reward: -169.96767364176034, runningAvg: -160.9255483195888
episode: 312/2500, score: 91, e: 0.76, reward: -120.48305202441861, runningAvg: -159.68064478436182
episode: 313/2500, score: 137, e: 0.76, reward: -119.83856671852698, runningAvg: -159.51607796901118
episode: 314/2500, score: 125, e: 0.76, reward: -109.06804940387528, runningAvg: -159.21352551862842
episode: 315/2500, score: 109, e: 0.76, reward: -46.20752609554292, runningAvg: -158.89378560511372
episode: 316/2500, score: 97, e: 0.76, reward: -132.69489422305722, runningAvg: -158.61058124334656
episode: 317/2500, score: 1000, e: 0.76, reward: -16.046035221028422, runningAvg: -158.11578966999875
episode: 318/2500, score: 147, e: 0.76, reward: -86.34380556544326, runningAvg: -158.01199916756212
episode: 319/2500, score: 162, e: 0.76, reward: -177.23065955826027, runningAvg: -158.0212461253318
episode: 320/2500, score: 90, e: 0.76, reward: -100.5643673694574, runningAvg: -157.00476092945254
episode: 321/2500, score: 95, e: 0.76, reward: -219.27142014463954, runningAvg: -157.74307756157194
episode: 322/2500, score: 159, e: 0.76, reward: -207.8146612737553, runningAvg: -157.82982315149764
episode: 323/2500, score: 159, e: 0.76, reward: -121.63930675637994, runningAvg: -157.10360185340198
episode: 324/2500, score: 96, e: 0.76, reward: -117.05801285068316, runningAvg: -156.50839007875774
episode: 325/2500, score: 91, e: 0.75, reward: -170.90823296875286, runningAvg: -156.90769096173386
episode: 326/2500, score: 91, e: 0.75, reward: -145.2578228817877, runningAvg: -156.60795403798306
episode: 327/2500, score: 110, e: 0.75, reward: -129.6760951328434, runningAvg: -157.31796254837928
episode: 328/2500, score: 115, e: 0.75, reward: -128.25060372055057, runningAvg: -157.07911243259716
episode: 329/2500, score: 105, e: 0.75, reward: -139.07412716638385, runningAvg: -157.0144997367515
episode: 330/2500, score: 122, e: 0.75, reward: -158.85988901183123, runningAvg: -156.7409557806881
episode: 331/2500, score: 119, e: 0.75, reward: -156.92087645623576, runningAvg: -156.89339539671272
episode: 332/2500, score: 82, e: 0.75, reward: -94.75479375905944, runningAvg: -156.19352938277973
episode: 333/2500, score: 196, e: 0.75, reward: -70.92886182575918, runningAvg: -155.80798615895688
episode: 334/2500, score: 136, e: 0.75, reward: -142.054275090685, runningAvg: -155.68867814251175
episode: 335/2500, score: 78, e: 0.75, reward: -118.71974327090894, runningAvg: -155.82927940565372
episode: 336/2500, score: 163, e: 0.75, reward: -31.303822323359498, runningAvg: -154.7753970927691
episode: 337/2500, score: 127, e: 0.75, reward: -134.5136197478588, runningAvg: -153.4242402633702
episode: 338/2500, score: 121, e: 0.75, reward: -149.10898325721564, runningAvg: -154.01209818774055
episode: 339/2500, score: 87, e: 0.75, reward: -140.01709584135307, runningAvg: -153.73088345525747
episode: 340/2500, score: 167, e: 0.75, reward: -117.73843016961031, runningAvg: -153.48375558291227
episode: 341/2500, score: 177, e: 0.75, reward: -144.71044884371855, runningAvg: -153.91431696947376
episode: 342/2500, score: 94, e: 0.74, reward: -145.57990686982737, runningAvg: -153.6599668453288
episode: 343/2500, score: 132, e: 0.74, reward: -194.11394914759532, runningAvg: -153.93505936010422
episode: 344/2500, score: 77, e: 0.74, reward: -116.51908356591935, runningAvg: -152.44647082284564
episode: 345/2500, score: 74, e: 0.74, reward: -164.6782405480087, runningAvg: -152.29810959700944
episode: 346/2500, score: 77, e: 0.74, reward: -370.96673611470777, runningAvg: -153.54662827253728
episode: 347/2500, score: 122, e: 0.74, reward: -138.99840562019406, runningAvg: -152.9842219783739
episode: 348/2500, score: 141, e: 0.74, reward: -136.4458539117055, runningAvg: -153.43242286510795
episode: 349/2500, score: 134, e: 0.74, reward: -119.71371397006854, runningAvg: -153.46111933955694
episode: 350/2500, score: 134, e: 0.74, reward: -185.03402131402277, runningAvg: -152.9897257985034
episode: 351/2500, score: 111, e: 0.74, reward: -136.46797356571972, runningAvg: -152.53963175291068
episode: 352/2500, score: 90, e: 0.74, reward: -226.49650557468914, runningAvg: -153.21794734742272
episode: 353/2500, score: 185, e: 0.74, reward: -170.3895352666927, runningAvg: -153.45304843642054
episode: 354/2500, score: 133, e: 0.74, reward: -88.13977541140943, runningAvg: -153.0825943266656
episode: 355/2500, score: 156, e: 0.74, reward: -188.4286302396163, runningAvg: -153.2717870515185
episode: 356/2500, score: 114, e: 0.74, reward: -200.25544313244006, runningAvg: -153.79612880706503
episode: 357/2500, score: 109, e: 0.74, reward: -151.50474763743372, runningAvg: -153.5412311520794
episode: 358/2500, score: 91, e: 0.74, reward: -155.09710461974862, runningAvg: -154.07895757748958
episode: 359/2500, score: 166, e: 0.73, reward: -50.96105252868165, runningAvg: -152.9814238137104
episode: 360/2500, score: 87, e: 0.73, reward: -120.39916004484749, runningAvg: -152.8502375924797
episode: 361/2500, score: 143, e: 0.73, reward: -137.9105340471815, runningAvg: -152.5645761205285
episode: 362/2500, score: 92, e: 0.73, reward: -132.6992238134662, runningAvg: -151.7342626299113
episode: 363/2500, score: 118, e: 0.73, reward: -84.25025898412969, runningAvg: -151.09893427904905
episode: 364/2500, score: 130, e: 0.73, reward: -64.19520899529283, runningAvg: -150.7051813067643
episode: 365/2500, score: 110, e: 0.73, reward: -126.81232821353149, runningAvg: -149.95507371821398
episode: 366/2500, score: 178, e: 0.73, reward: -127.06879390634833, runningAvg: -148.62542727585296
episode: 367/2500, score: 116, e: 0.73, reward: -167.1947210712293, runningAvg: -148.875487915531
episode: 368/2500, score: 116, e: 0.73, reward: -222.9316138728272, runningAvg: -149.0353971095262
episode: 369/2500, score: 114, e: 0.73, reward: -173.7282281031978, runningAvg: -149.25648190998908
episode: 370/2500, score: 79, e: 0.73, reward: -157.66154521137298, runningAvg: -149.31125707324517
episode: 371/2500, score: 65, e: 0.73, reward: -168.45073804161623, runningAvg: -149.2586978698632
episode: 372/2500, score: 147, e: 0.73, reward: -264.61921824444056, runningAvg: -150.13001428783704
episode: 373/2500, score: 77, e: 0.73, reward: -62.53747545964143, runningAvg: -149.83531687733478
episode: 374/2500, score: 129, e: 0.73, reward: -89.54200619394916, runningAvg: -149.60435093515102
episode: 375/2500, score: 100, e: 0.72, reward: -126.93984741467789, runningAvg: -149.51115152646207
episode: 376/2500, score: 68, e: 0.72, reward: -157.5930196607767, runningAvg: -149.0438341835818
episode: 377/2500, score: 161, e: 0.72, reward: -99.05311861109628, runningAvg: -149.09701181504468
episode: 378/2500, score: 97, e: 0.72, reward: -189.16239275259431, runningAvg: -149.47029637821188
episode: 379/2500, score: 99, e: 0.72, reward: -170.30898083596156, runningAvg: -149.83652491716973
episode: 380/2500, score: 130, e: 0.72, reward: -155.39420372555693, runningAvg: -149.83652007437723
episode: 381/2500, score: 93, e: 0.72, reward: -137.1546692616272, runningAvg: -149.64525046767412
episode: 382/2500, score: 142, e: 0.72, reward: -68.33431890128375, runningAvg: -149.37806690925214
episode: 383/2500, score: 110, e: 0.72, reward: -395.30100096522966, runningAvg: -151.2506828171122
episode: 384/2500, score: 143, e: 0.72, reward: -204.36631946644425, runningAvg: -151.342096242918
episode: 385/2500, score: 140, e: 0.72, reward: -133.4611036071218, runningAvg: -151.20414782032256
episode: 386/2500, score: 96, e: 0.72, reward: -127.50269534487528, runningAvg: -151.19830381590356
episode: 387/2500, score: 136, e: 0.72, reward: -36.9612774931046, runningAvg: -150.5664353129471
episode: 388/2500, score: 163, e: 0.72, reward: -120.24764307426447, runningAvg: -149.83682189265545
episode: 389/2500, score: 92, e: 0.72, reward: -76.76631209283684, runningAvg: -149.34506384713106
episode: 390/2500, score: 84, e: 0.72, reward: -212.73917629136582, runningAvg: -149.44658377968224
episode: 391/2500, score: 121, e: 0.72, reward: -117.94617864806659, runningAvg: -149.225552227189
episode: 392/2500, score: 99, e: 0.71, reward: -110.11340241620606, runningAvg: -149.5222759539129
episode: 393/2500, score: 134, e: 0.71, reward: -126.38241988398767, runningAvg: -148.76160991655445
episode: 394/2500, score: 115, e: 0.71, reward: -216.97823491397335, runningAvg: -148.69240486233312
episode: 395/2500, score: 116, e: 0.71, reward: -192.20822225781552, runningAvg: -149.25333324317893
episode: 396/2500, score: 156, e: 0.71, reward: -75.08684514807258, runningAvg: -149.00912221480525
episode: 397/2500, score: 148, e: 0.71, reward: -43.3279981988766, runningAvg: -148.40975763715298
episode: 398/2500, score: 106, e: 0.71, reward: -86.29315982880502, runningAvg: -148.00529485463323
episode: 399/2500, score: 80, e: 0.71, reward: -83.4926436674902, runningAvg: -147.33343188071817
episode: 400/2500, score: 77, e: 0.71, reward: -148.01059893691604, runningAvg: -147.36841185339864
episode: 401/2500, score: 67, e: 0.71, reward: -162.8916961394109, runningAvg: -147.4966286401002
episode: 402/2500, score: 76, e: 0.7, reward: -151.13731536585533, runningAvg: -147.15051664035937
episode: 403/2500, score: 66, e: 0.7, reward: -127.36730058253653, runningAvg: -147.00036256746665
episode: 404/2500, score: 136, e: 0.7, reward: -105.64441733065065, runningAvg: -146.70339408992555
episode: 405/2500, score: 176, e: 0.7, reward: -367.52804907993436, runningAvg: -147.94374536212686
episode: 406/2500, score: 150, e: 0.69, reward: -161.41343512713868, runningAvg: -147.86797472210216
episode: 407/2500, score: 162, e: 0.69, reward: -64.26859879288837, runningAvg: -147.30411688899272
episode: 408/2500, score: 106, e: 0.69, reward: -110.42326291839885, runningAvg: -146.86499542459475
episode: 409/2500, score: 166, e: 0.68, reward: -127.32259024448824, runningAvg: -146.77791059424177
episode: 410/2500, score: 155, e: 0.68, reward: -173.65982465655043, runningAvg: -147.22182537781484
episode: 411/2500, score: 156, e: 0.68, reward: -98.3649702744857, runningAvg: -146.90813895981418
episode: 412/2500, score: 141, e: 0.68, reward: -146.3567237634242, runningAvg: -146.9769927089687
episode: 413/2500, score: 133, e: 0.67, reward: -127.50005919208472, runningAvg: -146.0526991451804
episode: 414/2500, score: 116, e: 0.67, reward: -87.65940996365201, runningAvg: -145.52625558950754
episode: 415/2500, score: 140, e: 0.67, reward: -93.31359972712713, runningAvg: -145.16224715737698
episode: 416/2500, score: 82, e: 0.67, reward: -110.6442377231074, runningAvg: -145.0000825136224
episode: 417/2500, score: 92, e: 0.66, reward: -150.14363973122923, runningAvg: -144.63558989675568
episode: 418/2500, score: 127, e: 0.66, reward: -220.81951549248632, runningAvg: -144.73276893180972
episode: 419/2500, score: 133, e: 0.66, reward: -144.47657807580748, runningAvg: -144.90091209315074
episode: 420/2500, score: 133, e: 0.66, reward: -140.9887313652927, runningAvg: -144.88408403002973
episode: 421/2500, score: 134, e: 0.65, reward: -152.6746722398809, runningAvg: -145.50078638478942
episode: 422/2500, score: 150, e: 0.65, reward: -139.74924036048748, runningAvg: -145.37283652470887
episode: 423/2500, score: 126, e: 0.65, reward: -127.81916054611284, runningAvg: -145.53300348916173
episode: 424/2500, score: 173, e: 0.64, reward: -116.31925327162384, runningAvg: -145.22993828513168
episode: 425/2500, score: 138, e: 0.64, reward: -95.85956810683868, runningAvg: -143.76757925617642
episode: 426/2500, score: 113, e: 0.64, reward: -144.4490722686071, runningAvg: -143.56920823589797
episode: 427/2500, score: 119, e: 0.64, reward: -33.87676145545488, runningAvg: -143.1442817038331
episode: 428/2500, score: 185, e: 0.63, reward: -47.24167787346238, runningAvg: -142.35024443549074
episode: 429/2500, score: 251, e: 0.63, reward: -277.44262957506817, runningAvg: -143.73131550665687
episode: 430/2500, score: 183, e: 0.63, reward: -107.4446822017541, runningAvg: -143.97901312728126
episode: 431/2500, score: 173, e: 0.63, reward: -83.70770096862839, runningAvg: -142.5006096553291
episode: 432/2500, score: 93, e: 0.62, reward: -105.01077666485746, runningAvg: -142.5312935636252
episode: 433/2500, score: 111, e: 0.62, reward: -121.21807871031169, runningAvg: -142.6415239876192
episode: 434/2500, score: 106, e: 0.62, reward: -64.28024397036648, runningAvg: -142.25581546169602
episode: 435/2500, score: 213, e: 0.62, reward: -11.722553199413653, runningAvg: -141.4740655145965
episode: 436/2500, score: 166, e: 0.61, reward: -62.01546208840699, runningAvg: -141.0391428422656
episode: 437/2500, score: 131, e: 0.61, reward: -205.03074353375683, runningAvg: -141.4027177933046
episode: 438/2500, score: 117, e: 0.61, reward: -131.8924571521585, runningAvg: -141.14997089265952
episode: 439/2500, score: 88, e: 0.61, reward: -224.6210079532374, runningAvg: -140.86957036079127
episode: 440/2500, score: 73, e: 0.6, reward: -106.67183967155009, runningAvg: -139.97292908692987
episode: 441/2500, score: 170, e: 0.6, reward: -54.00914456119534, runningAvg: -139.15466492030222
episode: 442/2500, score: 133, e: 0.6, reward: -111.2392375219178, runningAvg: -139.07576633946698
episode: 443/2500, score: 105, e: 0.6, reward: -110.84224117854095, runningAvg: -138.7270731196746
episode: 444/2500, score: 109, e: 0.6, reward: -63.30340696845582, runningAvg: -138.11352611691504
episode: 445/2500, score: 168, e: 0.59, reward: -80.37042355202752, runningAvg: -137.61824034173318
episode: 446/2500, score: 109, e: 0.59, reward: -108.6066456243764, runningAvg: -136.80497327417126
episode: 447/2500, score: 160, e: 0.59, reward: -91.27726017985994, runningAvg: -136.51688309059176
episode: 448/2500, score: 125, e: 0.59, reward: -99.99899667117171, runningAvg: -136.08726877383117
episode: 449/2500, score: 169, e: 0.58, reward: -72.29844962035611, runningAvg: -136.12243576741753
episode: 450/2500, score: 182, e: 0.58, reward: -131.1562002969862, runningAvg: -135.5937112321444
episode: 451/2500, score: 134, e: 0.58, reward: -65.4854842187292, runningAvg: -135.2867866001485
episode: 452/2500, score: 176, e: 0.58, reward: -75.14302456133113, runningAvg: -134.7977741289503
episode: 453/2500, score: 192, e: 0.57, reward: -110.62083109982446, runningAvg: -134.56835246199478
episode: 454/2500, score: 144, e: 0.57, reward: -68.98610512284961, runningAvg: -134.2740078046869
episode: 455/2500, score: 224, e: 0.57, reward: -110.68748429780317, runningAvg: -134.030929655883
episode: 456/2500, score: 188, e: 0.57, reward: -136.88679760297077, runningAvg: -133.93334635116756
episode: 457/2500, score: 173, e: 0.56, reward: -87.61221343415261, runningAvg: -133.25697757455075
episode: 458/2500, score: 99, e: 0.56, reward: -96.27230364392983, runningAvg: -132.8300069575911
episode: 459/2500, score: 142, e: 0.56, reward: -194.84072159921385, runningAvg: -132.19952271361228
episode: 460/2500, score: 241, e: 0.56, reward: -65.44184234691497, runningAvg: -131.5599574694431
episode: 461/2500, score: 170, e: 0.56, reward: -109.61655215942929, runningAvg: -131.15761665956092
episode: 462/2500, score: 146, e: 0.55, reward: -126.45829807484067, runningAvg: -131.19745163323037
episode: 463/2500, score: 127, e: 0.55, reward: -97.23750185604496, runningAvg: -131.0467778674805
episode: 464/2500, score: 141, e: 0.55, reward: -74.93361596609286, runningAvg: -130.81921497789526
episode: 465/2500, score: 85, e: 0.55, reward: -118.48339117198375, runningAvg: -131.30105407840486
episode: 466/2500, score: 189, e: 0.54, reward: -138.2935121714662, runningAvg: -131.33837819806095
episode: 467/2500, score: 131, e: 0.54, reward: -74.58124314571722, runningAvg: -131.72861291755885
episode: 468/2500, score: 141, e: 0.54, reward: -57.817411049106155, runningAvg: -131.5384369541166
episode: 469/2500, score: 127, e: 0.54, reward: -76.26702042556501, runningAvg: -130.8653460265653
episode: 470/2500, score: 1000, e: 0.54, reward: 3.591670162268421, runningAvg: -130.17097244302047
episode: 471/2500, score: 99, e: 0.53, reward: -117.5711528697685, runningAvg: -129.492970661188
episode: 472/2500, score: 169, e: 0.53, reward: -67.80299501006968, runningAvg: -128.5595595527634
episode: 473/2500, score: 230, e: 0.53, reward: -33.85162343215721, runningAvg: -127.97430833060193
episode: 474/2500, score: 199, e: 0.53, reward: -113.93940735949215, runningAvg: -127.95351762732733
episode: 475/2500, score: 210, e: 0.53, reward: -166.42107437657228, runningAvg: -127.92360323671281
episode: 476/2500, score: 228, e: 0.52, reward: -148.87992705158143, runningAvg: -127.94775059784476
episode: 477/2500, score: 192, e: 0.52, reward: -52.50720593592017, runningAvg: -127.43329133653194
episode: 478/2500, score: 254, e: 0.52, reward: -147.02093104185445, runningAvg: -127.55842685200727
episode: 479/2500, score: 149, e: 0.52, reward: -255.13534721455622, runningAvg: -128.3321683189951
episode: 480/2500, score: 112, e: 0.52, reward: -142.8554830949579, runningAvg: -128.22547227954928
episode: 481/2500, score: 117, e: 0.51, reward: -76.76084138248844, runningAvg: -127.69107204572428
episode: 482/2500, score: 1000, e: 0.51, reward: -93.28069525394807, runningAvg: -127.68124472235688
episode: 483/2500, score: 115, e: 0.51, reward: -59.62911907013189, runningAvg: -127.605913103986
episode: 484/2500, score: 121, e: 0.51, reward: -28.020244572233864, runningAvg: -126.84568623386299
episode: 485/2500, score: 151, e: 0.51, reward: -56.31205235003181, runningAvg: -126.42963496105716
episode: 486/2500, score: 101, e: 0.5, reward: -238.31634639732513, runningAvg: -127.8097184548836
episode: 487/2500, score: 1000, e: 0.5, reward: -107.22821003902774, runningAvg: -127.62781572349137
episode: 488/2500, score: 174, e: 0.5, reward: -42.59535223048461, runningAvg: -126.91772484997983
episode: 489/2500, score: 405, e: 0.5, reward: -58.33075365061932, runningAvg: -126.3731492353749
episode: 490/2500, score: 439, e: 0.49, reward: -72.82925583033855, runningAvg: -126.07375473977979
episode: 491/2500, score: 153, e: 0.49, reward: -139.12022228021868, runningAvg: -126.0364865626898
episode: 492/2500, score: 1000, e: 0.49, reward: -25.138111051397733, runningAvg: -125.2335412572336
episode: 493/2500, score: 149, e: 0.49, reward: -95.61879909963972, runningAvg: -124.57690692358057
episode: 494/2500, score: 1000, e: 0.49, reward: -25.800829121616772, runningAvg: -123.97211856061854
episode: 495/2500, score: 126, e: 0.49, reward: -281.07971712826946, runningAvg: -124.74812840448695
episode: 496/2500, score: 138, e: 0.48, reward: -75.36084034375212, runningAvg: -122.77742243268061
episode: 497/2500, score: 137, e: 0.48, reward: -152.7200818498565, runningAvg: -122.8689002742117
episode: 498/2500, score: 242, e: 0.48, reward: -130.77983622659656, runningAvg: -122.83112682297762
episode: 499/2500, score: 116, e: 0.48, reward: -50.81844946250645, runningAvg: -122.37182505959387
episode: 500/2500, score: 418, e: 0.48, reward: -102.70643930871817, runningAvg: -121.82297451289183
episode: 501/2500, score: 129, e: 0.47, reward: -121.45707641464485, runningAvg: -121.72290186521799
episode: 502/2500, score: 245, e: 0.47, reward: -64.03627107181956, runningAvg: -120.63983363519885
episode: 503/2500, score: 1000, e: 0.47, reward: 39.441379610334444, runningAvg: -119.24096086935204
episode: 504/2500, score: 529, e: 0.47, reward: -273.39628803773826, runningAvg: -120.47600428686087
episode: 505/2500, score: 121, e: 0.47, reward: -104.30995989068674, runningAvg: -119.91521315120136
episode: 506/2500, score: 232, e: 0.46, reward: -161.21009591182576, runningAvg: -119.65491083639725
episode: 507/2500, score: 262, e: 0.46, reward: -37.771653038033335, runningAvg: -118.89669020573459
episode: 508/2500, score: 356, e: 0.46, reward: -37.228570955604326, runningAvg: -118.11089998130694
episode: 509/2500, score: 196, e: 0.46, reward: -102.94895724835463, runningAvg: -118.45748601277143
episode: 510/2500, score: 1000, e: 0.46, reward: -31.399385498285593, runningAvg: -117.86415418246104
episode: 511/2500, score: 551, e: 0.46, reward: -174.084814644124, runningAvg: -118.10531605310733
episode: 512/2500, score: 151, e: 0.45, reward: -109.54038357866638, runningAvg: -117.95092378487534
episode: 513/2500, score: 256, e: 0.45, reward: -89.07274775878247, runningAvg: -117.98307371003968
episode: 514/2500, score: 195, e: 0.45, reward: -56.02758741457364, runningAvg: -117.92862289950158
episode: 515/2500, score: 1000, e: 0.45, reward: -0.2109931557215876, runningAvg: -117.08461399911617
episode: 516/2500, score: 116, e: 0.45, reward: -135.06173345237443, runningAvg: -117.13790026275635
episode: 517/2500, score: 243, e: 0.44, reward: -263.52945974464166, runningAvg: -117.78013185391241
episode: 518/2500, score: 1000, e: 0.44, reward: 41.16539398712561, runningAvg: -116.01948513484606
episode: 519/2500, score: 1000, e: 0.44, reward: 3.72565868972113, runningAvg: -114.83645922289324
episode: 520/2500, score: 509, e: 0.44, reward: -85.6883097655107, runningAvg: -114.35663765325417
episode: 521/2500, score: 210, e: 0.44, reward: -109.34028896901154, runningAvg: -113.96256799277013
episode: 522/2500, score: 461, e: 0.44, reward: -84.19585564394107, runningAvg: -112.75974557543346
episode: 523/2500, score: 1000, e: 0.43, reward: -0.22761519618664217, runningAvg: -112.34434650701041
episode: 524/2500, score: 1000, e: 0.43, reward: 58.65482187478675, runningAvg: -111.35636765321884
episode: 525/2500, score: 245, e: 0.43, reward: -47.098045656246, runningAvg: -110.82408897482925
episode: 526/2500, score: 1000, e: 0.43, reward: 32.617492961154376, runningAvg: -109.55601889068305
episode: 527/2500, score: 155, e: 0.43, reward: -68.09935974701776, runningAvg: -109.34966049825589
episode: 528/2500, score: 406, e: 0.43, reward: -163.25520251952494, runningAvg: -109.17694589670208
episode: 529/2500, score: 283, e: 0.42, reward: -114.34901405368278, runningAvg: -108.80387945148689
episode: 530/2500, score: 221, e: 0.42, reward: -47.92218620866097, runningAvg: -108.08739933470758
episode: 531/2500, score: 395, e: 0.42, reward: -120.81359653062384, runningAvg: -107.97845884983424
episode: 532/2500, score: 419, e: 0.42, reward: -20.61651180407523, runningAvg: -107.66034013585285
episode: 533/2500, score: 204, e: 0.42, reward: -102.83169636954803, runningAvg: -105.71054477188164
episode: 534/2500, score: 1000, e: 0.41, reward: -40.5179857801839, runningAvg: -104.61822254730657
episode: 535/2500, score: 376, e: 0.41, reward: -123.48254980860757, runningAvg: -104.55169885531649
episode: 536/2500, score: 106, e: 0.41, reward: -158.2111582809011, runningAvg: -104.75642194155665
episode: 537/2500, score: 208, e: 0.41, reward: -320.17804324079117, runningAvg: -106.64453371320789
episode: 538/2500, score: 401, e: 0.41, reward: -81.42054535717709, runningAvg: -106.38568639509398
episode: 539/2500, score: 1000, e: 0.41, reward: 11.16761505494432, runningAvg: -105.79946021410876
episode: 540/2500, score: 122, e: 0.41, reward: -151.41035259216522, runningAvg: -105.39060138944744
episode: 541/2500, score: 349, e: 0.4, reward: -68.94102968846383, runningAvg: -105.0639003963834
episode: 542/2500, score: 266, e: 0.4, reward: -124.38302799159639, runningAvg: -105.1590312335527
episode: 543/2500, score: 1000, e: 0.4, reward: -21.736723432907162, runningAvg: -104.46139325721215
episode: 544/2500, score: 469, e: 0.4, reward: -129.0426233244682, runningAvg: -103.87515584661547
episode: 545/2500, score: 133, e: 0.4, reward: -54.48323545449873, runningAvg: -102.95698926792669
episode: 546/2500, score: 1000, e: 0.4, reward: -10.84085313715952, runningAvg: -102.5286826545206
episode: 547/2500, score: 378, e: 0.39, reward: -79.26366745300818, runningAvg: -102.76825378288146
episode: 548/2500, score: 1000, e: 0.39, reward: 93.23256853617251, runningAvg: -101.57141559378161
episode: 549/2500, score: 207, e: 0.39, reward: -29.71517117609227, runningAvg: -101.21289911050565
episode: 550/2500, score: 237, e: 0.39, reward: -145.15645341230655, runningAvg: -101.1938714736749
episode: 551/2500, score: 1000, e: 0.39, reward: 28.8672082058977, runningAvg: -99.9154787780395
episode: 552/2500, score: 201, e: 0.39, reward: -129.97312697953026, runningAvg: -99.77438418879734
episode: 553/2500, score: 92, e: 0.38, reward: -87.57778990357991, runningAvg: -99.50912078427098
episode: 554/2500, score: 1000, e: 0.38, reward: 32.69501307396678, runningAvg: -98.58685791490684
